alert_id,txn_id,alert_ts,channel,city,merchant_category,merchant_id,customer_id,amount_inr,fraud_score,rule_hit,severity,status,is_false_positive,is_blocked,analyst_queue
ALT0001361,TXN00005900,2025-07-24 11:56:23,Card,Nagpur,Fashion,M1307,C42588,33250.29,0.525,velocity,Low,Cleared,1,0,Done
ALT0001362,TXN00011327,2025-07-24 12:56:25,UPI,Delhi,Fuel,M1135,C80846,3463.81,0.545,velocity,Low,Cleared,1,0,Done
ALT0001363,TXN00013549,2025-07-24 13:23:12,Card,Kochi,Fashion,M1401,C85396,158484.99,0.63,velocity,Medium,Cleared,1,0,Done
ALT0001364,TXN00039498,2025-07-24 13:54:52,Card,Kochi,Fuel,M1591,C85869,6420.02,0.597,velocity,Medium,Open,0,0,Queue
ALT0001365,TXN00031073,2025-07-24 14:22:18,UPI,Surat,Grocery,M1796,C58939,609.69,0.626,velocity,Medium,Cleared,1,0,Done
ALT0001366,TXN00033345,2025-07-24 14:28:39,Card,Jaipur,Fashion,M1755,C80058,35450.19,0.602,amount_spike,Medium,Investigating,0,0,Queue
ALT0001367,TXN00011814,2025-07-24 15:16:37,UPI,Delhi,Food Delivery,M1665,C60953,1583.97,0.503,device,Low,Cleared,1,0,Done
ALT0001368,TXN00019038,2025-07-24 15:21:25,UPI,Surat,Food Delivery,M1027,C84376,6679.75,0.563,geo_mismatch,Medium,Open,0,0,Queue
ALT0001369,TXN00024580,2025-07-24 15:27:21,UPI,Mumbai,Education,M1181,C75817,16464.64,0.594,velocity,Medium,Open,0,0,Queue
ALT0001370,TXN00035662,2025-07-24 15:57:31,UPI,Surat,Grocery,M1060,C28218,26925.49,0.635,velocity,Medium,Investigating,0,0,Queue
ALT0001371,TXN00043068,2025-07-24 16:45:57,Wallet,Bengaluru,Fashion,M1622,C81460,4313.94,0.525,new_payee,Low,Investigating,0,0,Queue
ALT0001372,TXN00038566,2025-07-24 16:48:31,UPI,Surat,Fuel,M1606,C55011,21228.93,0.628,device,Medium,Investigating,0,0,Queue
ALT0001373,TXN00014099,2025-07-24 17:35:25,UPI,Chennai,Education,M1591,C45480,6000.25,0.623,new_payee,Medium,Investigating,0,0,Queue
ALT0001374,TXN00044569,2025-07-24 17:54:23,Wallet,Pune,Gaming,M1606,C72224,2524.91,0.498,velocity,Low,Open,0,0,Queue
ALT0001375,TXN00008578,2025-07-24 18:26:03,UPI,Kochi,Grocery,M1115,C56438,25931.48,0.622,new_payee,Medium,Investigating,0,0,Queue
ALT0001376,TXN00009538,2025-07-24 19:00:44,UPI,Chennai,Fashion,M1487,C14083,811.95,0.498,velocity,Low,Cleared,1,0,Done
ALT0001377,TXN00043298,2025-07-24 19:53:11,Card,Pune,Education,M1374,C37466,12627.13,0.538,velocity,Low,Cleared,1,0,Done
ALT0001378,TXN00047027,2025-07-24 20:50:41,UPI,Ahmedabad,Education,M1847,C30437,12142.93,0.611,velocity,Medium,Blocked,0,1,Done
ALT0001379,TXN00009716,2025-07-24 20:52:37,Card,Kochi,Grocery,M1307,C13117,1353.93,0.731,device,High,Blocked,0,1,Done
ALT0001380,TXN00008712,2025-07-24 20:56:54,UPI,Pune,Fuel,M1368,C59601,2437.35,0.63,velocity,Medium,Investigating,0,0,Queue
ALT0001381,TXN00017554,2025-07-24 21:18:52,UPI,Jaipur,Healthcare,M1320,C57225,63719.1,0.538,velocity,Low,Cleared,1,0,Done
ALT0001382,TXN00028873,2025-07-24 22:07:35,UPI,Ahmedabad,Fashion,M1464,C82503,2548.84,0.501,velocity,Low,Cleared,1,0,Done
ALT0001383,TXN00028971,2025-07-24 22:50:28,Card,Chennai,Travel,M1218,C37497,26774.72,0.611,velocity,Medium,Open,0,0,Queue
ALT0001384,TXN00040892,2025-07-24 22:56:34,Wallet,Pune,Gaming,M1115,C77499,2063.49,0.499,device,Low,Blocked,1,1,Done
ALT0001385,TXN00036551,2025-07-24 23:00:01,UPI,Kochi,Fuel,M1492,C86155,363.61,0.607,velocity,Medium,Open,0,0,Queue
ALT0001386,TXN00042264,2025-07-24 23:03:42,UPI,Kochi,Fashion,M1551,C84421,14999.02,0.528,new_payee,Low,Open,0,0,Queue
ALT0001387,TXN00012512,2025-07-24 23:04:44,Card,Lucknow,Electronics,M1102,C74743,4303.92,0.589,velocity,Medium,Cleared,1,0,Done
ALT0001388,TXN00043864,2025-07-24 23:06:25,Card,Pune,Food Delivery,M1650,C87942,8195.16,0.514,velocity,Low,Cleared,1,0,Done
ALT0001389,TXN00037120,2025-07-24 23:18:03,UPI,Ahmedabad,Utilities,M1802,C27299,5351.02,0.64,night_burst,Medium,Cleared,1,0,Done
ALT0001390,TXN00007764,2025-07-24 23:20:21,Card,Bengaluru,Grocery,M1698,C46502,5430.32,0.486,velocity,Low,Cleared,1,0,Done
ALT0001391,TXN00003560,2025-07-24 23:23:54,UPI,Mumbai,Travel,M1359,C53080,4409.51,0.594,velocity,Medium,Cleared,1,0,Done
ALT0001392,TXN00015252,2025-07-24 23:25:01,Card,Nagpur,Food Delivery,M1175,C44701,6439.62,0.648,device,Medium,Cleared,1,0,Done
ALT0001393,TXN00013325,2025-07-24 23:27:24,Wallet,Surat,Healthcare,M1584,C23130,1182.72,0.752,new_payee,High,Blocked,0,1,Done
ALT0001394,TXN00047760,2025-07-24 23:33:41,UPI,Jaipur,Grocery,M1498,C87777,513.97,0.62,device,Medium,Investigating,0,0,Queue
ALT0001395,TXN00031457,2025-07-24 23:45:08,UPI,Mumbai,Electronics,M1819,C82692,9391.26,0.596,new_payee,Medium,Cleared,1,0,Done
ALT0001396,TXN00013945,2025-07-24 23:54:07,UPI,Chandigarh,Food Delivery,M1054,C48306,3114.92,0.575,new_payee,Medium,Cleared,1,0,Done
ALT0001397,TXN00005179,2025-07-25 00:02:32,Card,Indore,Healthcare,M1252,C33119,1597.34,0.494,velocity,Low,Open,0,0,Queue
ALT0001398,TXN00032819,2025-07-25 00:11:46,Wallet,Pune,Food Delivery,M1469,C24614,4644.96,0.483,night_burst,Low,Open,0,0,Queue
ALT0001399,TXN00007883,2025-07-25 00:12:35,UPI,Delhi,Healthcare,M1527,C64107,11756.75,0.632,geo_mismatch,Medium,Investigating,0,0,Queue
ALT0001400,TXN00018500,2025-07-25 00:15:50,Card,Nagpur,Grocery,M1277,C63509,11271.73,0.549,velocity,Low,Cleared,1,0,Done
ALT0001401,TXN00025707,2025-07-25 00:18:26,UPI,Mumbai,Fashion,M1523,C71098,1998.69,0.564,velocity,Medium,Cleared,1,0,Done
ALT0001402,TXN00027135,2025-07-25 00:18:30,UPI,Jaipur,Gaming,M1859,C38618,2897.69,0.653,device,Medium,Investigating,0,0,Queue
ALT0001403,TXN00029129,2025-07-25 00:27:02,Card,Lucknow,Fashion,M1329,C56605,2404.62,0.539,velocity,Low,Open,0,0,Queue
ALT0001404,TXN00003633,2025-07-25 00:30:19,Wallet,Chandigarh,Healthcare,M1032,C82721,72.64,0.77,velocity,High,Blocked,0,1,Done
ALT0001405,TXN00042112,2025-07-25 00:36:17,UPI,Kochi,Fashion,M1503,C25404,11245.21,0.618,velocity,Medium,Open,0,0,Queue
ALT0001406,TXN00017439,2025-07-25 00:39:48,Wallet,Jaipur,Utilities,M1168,C68171,2274.1,0.505,night_burst,Low,Investigating,0,0,Queue
ALT0001407,TXN00042478,2025-07-25 00:43:49,Wallet,Nagpur,Fashion,M1397,C12367,2626.76,0.52,night_burst,Low,Investigating,0,0,Queue
ALT0001408,TXN00025588,2025-07-25 00:47:06,Card,Chennai,Gaming,M1177,C86909,35530.86,0.567,velocity,Medium,Blocked,0,1,Done
ALT0001409,TXN00009551,2025-07-25 00:48:26,Wallet,Bengaluru,Fuel,M1871,C24639,3079.38,0.551,new_payee,Medium,Blocked,0,1,Done
ALT0001410,TXN00033316,2025-07-25 00:48:59,Card,Bengaluru,Fashion,M1468,C68798,9770.91,0.715,device,High,Cleared,0,0,Done
ALT0001411,TXN00041889,2025-07-25 00:49:33,UPI,Hyderabad,Utilities,M1348,C60083,10158.1,0.552,device,Medium,Cleared,1,0,Done
ALT0001412,TXN00022080,2025-07-25 00:54:29,UPI,Lucknow,Healthcare,M1260,C29020,12078.46,0.596,velocity,Medium,Investigating,0,0,Queue
ALT0001413,TXN00047168,2025-07-25 01:01:46,UPI,Jaipur,Food Delivery,M1749,C49229,107833.98,0.496,night_burst,Low,Cleared,1,0,Done
ALT0001414,TXN00002232,2025-07-25 01:03:41,UPI,Bengaluru,Education,M1253,C46096,9342.13,0.767,device,High,Open,0,0,Queue
ALT0001415,TXN00001925,2025-07-25 01:12:21,UPI,Mumbai,Utilities,M1210,C72260,649.67,0.562,velocity,Medium,Investigating,0,0,Queue
ALT0001416,TXN00003465,2025-07-25 01:23:29,UPI,Lucknow,Food Delivery,M1340,C86985,384.58,0.519,new_payee,Low,Blocked,0,1,Done
ALT0001417,TXN00043134,2025-07-25 01:24:32,UPI,Kolkata,Fuel,M1574,C40285,6402.07,0.836,night_burst,Critical,Blocked,0,1,Done
ALT0001418,TXN00009589,2025-07-25 01:31:12,Wallet,Nagpur,Food Delivery,M1808,C62179,4525.04,0.731,geo_mismatch,High,Cleared,0,0,Done
ALT0001419,TXN00047568,2025-07-25 01:31:47,Wallet,Kochi,Food Delivery,M1794,C44625,4139.98,0.606,night_burst,Medium,Escalated,0,0,Queue
ALT0001420,TXN00017361,2025-07-25 01:32:03,UPI,Bengaluru,Electronics,M1806,C51222,615.55,0.519,velocity,Low,Cleared,1,0,Done
ALT0001421,TXN00029828,2025-07-25 01:33:41,UPI,Bengaluru,Electronics,M1591,C44000,8919.23,0.485,velocity,Low,Open,0,0,Queue
ALT0001422,TXN00013273,2025-07-25 01:38:07,Wallet,Hyderabad,Grocery,M1265,C16233,1961.92,0.497,velocity,Low,Investigating,0,0,Queue
ALT0001423,TXN00029186,2025-07-25 01:44:05,UPI,Jaipur,Food Delivery,M1664,C43207,4777.85,0.656,night_burst,Medium,Open,0,0,Queue
ALT0001424,TXN00018143,2025-07-25 01:49:15,UPI,Lucknow,Education,M1740,C33343,4511.78,0.532,night_burst,Low,Cleared,1,0,Done
ALT0001425,TXN00023296,2025-07-25 01:52:12,Card,Delhi,Electronics,M1720,C26259,3541.6,0.613,velocity,Medium,Blocked,0,1,Done
ALT0001426,TXN00007756,2025-07-25 01:55:31,Card,Bengaluru,Electronics,M1606,C82687,19128.63,0.491,amount_spike,Low,Open,0,0,Queue
ALT0001427,TXN00011376,2025-07-25 02:09:50,Wallet,Nagpur,Grocery,M1811,C38502,756.59,0.56,velocity,Medium,Cleared,1,0,Done
ALT0001428,TXN00023816,2025-07-25 02:11:17,Wallet,Pune,Food Delivery,M1654,C20623,2761.57,0.579,night_burst,Medium,Investigating,0,0,Queue
ALT0001429,TXN00027996,2025-07-25 02:13:25,UPI,Bengaluru,Fashion,M1608,C28605,1238.97,0.81,night_burst,High,Cleared,0,0,Done
ALT0001430,TXN00016878,2025-07-25 02:21:41,Card,Mumbai,Grocery,M1466,C32562,40093.22,0.507,amount_spike,Low,Blocked,0,1,Done
ALT0001431,TXN00012419,2025-07-25 02:21:49,UPI,Jaipur,Food Delivery,M1623,C12211,4952.0,0.517,velocity,Low,Cleared,1,0,Done
ALT0001432,TXN00029839,2025-07-25 02:26:03,UPI,Jaipur,Healthcare,M1729,C26105,4248.36,0.561,velocity,Medium,Blocked,0,1,Done
ALT0001433,TXN00015646,2025-07-25 02:28:56,UPI,Mumbai,Fuel,M1852,C61771,3473.08,0.513,velocity,Low,Blocked,1,1,Done
ALT0001434,TXN00003104,2025-07-25 02:35:58,UPI,Hyderabad,Healthcare,M1839,C56429,1960.62,0.482,velocity,Low,Investigating,0,0,Queue
ALT0001435,TXN00012834,2025-07-25 02:37:08,UPI,Bengaluru,Electronics,M1367,C32846,5573.7,0.699,device,High,Blocked,0,1,Done
ALT0001436,TXN00037950,2025-07-25 02:38:19,Card,Pune,Education,M1133,C32744,11416.2,0.599,velocity,Medium,Open,0,0,Queue
ALT0001437,TXN00006089,2025-07-25 02:46:07,UPI,Mumbai,Healthcare,M1826,C76524,1358.29,0.639,night_burst,Medium,Cleared,1,0,Done
ALT0001438,TXN00030890,2025-07-25 02:47:38,UPI,Bengaluru,Gaming,M1479,C51009,4596.5,0.537,velocity,Low,Cleared,1,0,Done
ALT0001439,TXN00038604,2025-07-25 02:50:40,UPI,Ahmedabad,Grocery,M1160,C43822,166.2,0.562,geo_mismatch,Medium,Cleared,1,0,Done
ALT0001440,TXN00033895,2025-07-25 02:54:47,Card,Chandigarh,Grocery,M1214,C53660,4603.15,0.72,velocity,High,Blocked,0,1,Done
ALT0001441,TXN00031648,2025-07-25 02:55:27,Card,Nagpur,Fuel,M1698,C55854,1100.75,0.981,geo_mismatch,Critical,Investigating,0,0,Queue
ALT0001442,TXN00033960,2025-07-25 02:57:51,Wallet,Chandigarh,Travel,M1279,C43343,1290.04,0.513,night_burst,Low,Open,0,0,Queue
ALT0001443,TXN00038640,2025-07-25 02:58:04,UPI,Bengaluru,Electronics,M1074,C38302,19131.59,0.619,amount_spike,Medium,Investigating,0,0,Queue
ALT0001444,TXN00006340,2025-07-25 02:58:35,Wallet,Lucknow,Electronics,M1743,C80935,8673.47,0.52,velocity,Low,Cleared,1,0,Done
ALT0001445,TXN00006226,2025-07-25 03:03:13,Card,Mumbai,Fashion,M1016,C11129,1756.39,0.554,velocity,Medium,Blocked,0,1,Done
ALT0001446,TXN00047535,2025-07-25 03:04:55,Card,Ahmedabad,Travel,M1812,C73175,20269.28,0.582,amount_spike,Medium,Investigating,0,0,Queue
ALT0001447,TXN00020705,2025-07-25 03:06:03,Wallet,Surat,Healthcare,M1695,C52371,1010.17,0.644,device,Medium,Blocked,0,1,Done
ALT0001448,TXN00007339,2025-07-25 03:07:10,Wallet,Chennai,Utilities,M1502,C12585,126.13,0.717,night_burst,High,Blocked,0,1,Done
ALT0001449,TXN00011663,2025-07-25 03:18:52,Card,Chandigarh,Electronics,M1639,C85010,11597.99,0.576,new_payee,Medium,Cleared,1,0,Done
ALT0001450,TXN00013257,2025-07-25 03:25:39,UPI,Pune,Education,M1698,C22008,6447.81,0.535,night_burst,Low,Cleared,1,0,Done
ALT0001451,TXN00022106,2025-07-25 03:28:36,Card,Hyderabad,Grocery,M1317,C52177,37435.79,0.664,amount_spike,Medium,Cleared,1,0,Done
ALT0001452,TXN00017125,2025-07-25 03:30:42,UPI,Lucknow,Electronics,M1143,C12439,3242.91,0.626,new_payee,Medium,Open,0,0,Queue
ALT0001453,TXN00035027,2025-07-25 03:32:35,UPI,Pune,Fuel,M1664,C46588,2042.13,0.567,device,Medium,Investigating,0,0,Queue
ALT0001454,TXN00010976,2025-07-25 03:32:42,Card,Jaipur,Travel,M1484,C48869,2276.06,0.537,night_burst,Low,Open,0,0,Queue
ALT0001455,TXN00046368,2025-07-25 03:33:21,UPI,Nagpur,Food Delivery,M1575,C83796,712.75,0.599,velocity,Medium,Investigating,0,0,Queue
ALT0001456,TXN00021861,2025-07-25 03:35:38,UPI,Surat,Fuel,M1325,C39656,5390.56,0.825,velocity,Critical,Investigating,0,0,Queue
ALT0001457,TXN00036487,2025-07-25 03:39:12,UPI,Lucknow,Healthcare,M1276,C78895,9650.75,0.486,new_payee,Low,Blocked,1,1,Done
ALT0001458,TXN00045571,2025-07-25 03:43:39,Wallet,Kolkata,Education,M1108,C20799,795.74,0.658,geo_mismatch,Medium,Cleared,1,0,Done
ALT0001459,TXN00010860,2025-07-25 03:43:57,Wallet,Nagpur,Fuel,M1622,C43887,15358.25,0.573,amount_spike,Medium,Investigating,0,0,Queue
ALT0001460,TXN00034861,2025-07-25 03:47:10,UPI,Bengaluru,Grocery,M1807,C64823,2398.76,0.586,velocity,Medium,Cleared,1,0,Done
ALT0001461,TXN00042671,2025-07-25 03:54:29,UPI,Indore,Fashion,M1159,C88266,885.63,0.836,night_burst,Critical,Blocked,0,1,Done
ALT0001462,TXN00004365,2025-07-25 04:00:52,Wallet,Bengaluru,Gaming,M1812,C35694,643.33,0.61,velocity,Medium,Open,0,0,Queue
ALT0001463,TXN00017506,2025-07-25 04:03:48,UPI,Chennai,Food Delivery,M1466,C45451,2103.91,0.49,night_burst,Low,Cleared,1,0,Done
ALT0001464,TXN00009557,2025-07-25 04:04:03,Card,Lucknow,Gaming,M1241,C56299,14680.04,0.547,new_payee,Low,Cleared,1,0,Done
ALT0001465,TXN00040730,2025-07-25 04:08:12,Card,Bengaluru,Fashion,M1769,C65229,4337.43,0.622,velocity,Medium,Cleared,1,0,Done
ALT0001466,TXN00023079,2025-07-25 04:10:42,Card,Jaipur,Fashion,M1449,C66763,11134.98,0.542,velocity,Low,Investigating,0,0,Queue
ALT0001467,TXN00040900,2025-07-25 04:15:19,UPI,Chennai,Healthcare,M1878,C85041,7192.02,0.493,night_burst,Low,Escalated,0,0,Queue
ALT0001468,TXN00035981,2025-07-25 04:22:07,Card,Kolkata,Gaming,M1336,C13741,1741.13,0.668,night_burst,Medium,Investigating,0,0,Queue
ALT0001469,TXN00001676,2025-07-25 04:27:46,UPI,Indore,Grocery,M1677,C34013,687.47,0.609,new_payee,Medium,Investigating,0,0,Queue
ALT0001470,TXN00039803,2025-07-25 04:35:39,UPI,Surat,Utilities,M1699,C77203,2298.57,0.771,night_burst,High,Blocked,0,1,Done
ALT0001471,TXN00041476,2025-07-25 04:36:54,UPI,Pune,Grocery,M1502,C49317,1534.35,0.567,velocity,Medium,Investigating,0,0,Queue
ALT0001472,TXN00014215,2025-07-25 04:38:02,UPI,Bengaluru,Utilities,M1563,C24472,5949.22,0.576,night_burst,Medium,Cleared,1,0,Done
ALT0001473,TXN00033067,2025-07-25 04:50:31,UPI,Kochi,Electronics,M1869,C12831,8290.52,0.599,velocity,Medium,Cleared,1,0,Done
ALT0001474,TXN00043982,2025-07-25 04:53:50,Card,Lucknow,Grocery,M1410,C86413,2083.41,0.824,new_payee,Critical,Blocked,0,1,Done
ALT0001475,TXN00006323,2025-07-25 04:56:36,UPI,Indore,Food Delivery,M1046,C42346,597.47,0.603,new_payee,Medium,Cleared,1,0,Done
ALT0001476,TXN00045492,2025-07-25 04:58:05,Wallet,Indore,Grocery,M1548,C18508,847.53,0.603,velocity,Medium,Blocked,0,1,Done
ALT0001477,TXN00027916,2025-07-25 04:59:00,UPI,Mumbai,Utilities,M1245,C71652,7867.05,0.541,velocity,Low,Cleared,1,0,Done
ALT0001478,TXN00031955,2025-07-25 04:59:21,UPI,Jaipur,Fashion,M1631,C14961,3017.28,0.696,device,High,Blocked,1,1,Done
ALT0001479,TXN00004027,2025-07-25 05:02:23,UPI,Indore,Food Delivery,M1301,C14496,4176.97,0.632,velocity,Medium,Open,0,0,Queue
ALT0001480,TXN00009345,2025-07-25 05:46:25,Card,Jaipur,Gaming,M1422,C66859,46508.26,0.597,velocity,Medium,Investigating,0,0,Queue
ALT0001481,TXN00001670,2025-07-25 05:57:53,UPI,Chandigarh,Gaming,M1258,C10194,3421.33,0.553,geo_mismatch,Medium,Investigating,0,0,Queue
ALT0001482,TXN00041179,2025-07-25 06:11:17,UPI,Chennai,Electronics,M1171,C53630,27954.1,0.596,amount_spike,Medium,Investigating,0,0,Queue
ALT0001483,TXN00042022,2025-07-25 06:22:13,UPI,Mumbai,Food Delivery,M1490,C74056,672.35,0.488,velocity,Low,Investigating,0,0,Queue
ALT0001484,TXN00026753,2025-07-25 06:25:30,Card,Chennai,Gaming,M1813,C85128,20016.53,0.615,amount_spike,Medium,Cleared,1,0,Done
ALT0001485,TXN00044479,2025-07-25 06:56:10,Card,Kochi,Electronics,M1017,C53954,54757.91,0.653,new_payee,Medium,Blocked,0,1,Done
ALT0001486,TXN00040152,2025-07-25 07:30:41,UPI,Hyderabad,Gaming,M1306,C25047,2536.58,0.51,velocity,Low,Investigating,0,0,Queue
ALT0001487,TXN00003643,2025-07-25 07:45:54,UPI,Chandigarh,Electronics,M1768,C58513,5849.57,0.582,velocity,Medium,Investigating,0,0,Queue
ALT0001488,TXN00017990,2025-07-25 07:46:34,Card,Nagpur,Travel,M1130,C74978,95476.45,0.85,device,Critical,Blocked,0,1,Done
ALT0001489,TXN00022311,2025-07-25 08:02:16,UPI,Hyderabad,Food Delivery,M1171,C13056,1218.88,0.633,velocity,Medium,Investigating,0,0,Queue
ALT0001490,TXN00024672,2025-07-25 08:31:10,UPI,Delhi,Healthcare,M1814,C24074,89872.89,0.735,device,High,Blocked,0,1,Done
ALT0001491,TXN00015020,2025-07-25 08:48:10,Card,Chennai,Food Delivery,M1790,C52156,103282.53,0.518,new_payee,Low,Open,0,0,Queue
ALT0001492,TXN00001039,2025-07-25 09:12:41,Card,Hyderabad,Fuel,M1369,C60844,12468.06,0.49,velocity,Low,Cleared,1,0,Done
ALT0001493,TXN00013169,2025-07-25 09:18:43,UPI,Lucknow,Fashion,M1651,C26781,406.31,0.657,velocity,Medium,Blocked,0,1,Done
ALT0001494,TXN00032863,2025-07-25 09:19:45,Card,Pune,Gaming,M1881,C81320,31978.4,0.734,new_payee,High,Investigating,0,0,Queue
ALT0001495,TXN00043207,2025-07-25 09:44:01,UPI,Surat,Grocery,M1149,C73284,20979.5,0.492,velocity,Low,Open,0,0,Queue
ALT0001496,TXN00018210,2025-07-25 09:56:30,Card,Kochi,Electronics,M1720,C84592,2869.3,0.586,velocity,Medium,Cleared,1,0,Done
ALT0001497,TXN00028997,2025-07-25 09:57:52,Card,Jaipur,Travel,M1326,C64039,3878.41,0.615,new_payee,Medium,Blocked,1,1,Done
ALT0001498,TXN00039366,2025-07-25 10:33:04,Card,Chennai,Grocery,M1045,C40089,33838.36,0.544,new_payee,Low,Blocked,0,1,Done
ALT0001499,TXN00031291,2025-07-25 10:52:57,Card,Mumbai,Fuel,M1784,C51118,4995.44,0.598,new_payee,Medium,Blocked,1,1,Done
ALT0001500,TXN00036450,2025-07-25 11:07:17,UPI,Lucknow,Fashion,M1380,C74994,9433.04,0.521,device,Low,Cleared,1,0,Done
ALT0001501,TXN00024509,2025-07-25 11:22:56,Card,Delhi,Education,M1003,C42250,28315.99,0.518,geo_mismatch,Low,Investigating,0,0,Queue
ALT0001502,TXN00047445,2025-07-25 11:46:33,UPI,Hyderabad,Grocery,M1652,C47482,1326.68,0.618,new_payee,Medium,Open,0,0,Queue
ALT0001503,TXN00037906,2025-07-25 11:54:36,UPI,Chandigarh,Fuel,M1363,C17481,3280.06,0.564,velocity,Medium,Cleared,1,0,Done
ALT0001504,TXN00026170,2025-07-25 12:32:48,Card,Chennai,Travel,M1300,C71964,15170.82,0.487,amount_spike,Low,Cleared,1,0,Done
ALT0001505,TXN00030675,2025-07-25 12:52:12,UPI,Surat,Electronics,M1186,C50636,438.75,0.565,velocity,Medium,Investigating,0,0,Queue
ALT0001506,TXN00044986,2025-07-25 14:09:24,UPI,Delhi,Food Delivery,M1106,C30475,846.11,0.551,device,Medium,Investigating,0,0,Queue
ALT0001507,TXN00011853,2025-07-25 14:18:29,UPI,Pune,Fuel,M1844,C30765,2727.47,0.81,velocity,High,Open,0,0,Queue
ALT0001508,TXN00018408,2025-07-25 14:23:15,Card,Kochi,Fuel,M1383,C30851,14124.42,0.609,velocity,Medium,Open,0,0,Queue
ALT0001509,TXN00004520,2025-07-25 14:29:47,Wallet,Nagpur,Gaming,M1728,C41789,1733.89,0.498,geo_mismatch,Low,Cleared,1,0,Done
ALT0001510,TXN00023217,2025-07-25 14:40:01,Card,Delhi,Electronics,M1832,C74397,13305.07,0.502,velocity,Low,Investigating,0,0,Queue
ALT0001511,TXN00005128,2025-07-25 15:02:25,UPI,Pune,Electronics,M1149,C39020,752.79,0.604,new_payee,Medium,Cleared,1,0,Done
ALT0001512,TXN00031791,2025-07-25 15:03:05,UPI,Chandigarh,Electronics,M1711,C14947,258624.19,0.525,velocity,Low,Investigating,0,0,Queue
ALT0001513,TXN00047621,2025-07-25 15:59:24,Wallet,Pune,Grocery,M1383,C55806,12845.21,0.627,device,Medium,Cleared,1,0,Done
ALT0001514,TXN00005435,2025-07-25 16:42:53,UPI,Mumbai,Fuel,M1218,C50832,81.96,0.61,geo_mismatch,Medium,Investigating,0,0,Queue
ALT0001515,TXN00043205,2025-07-25 16:55:09,Card,Delhi,Education,M1527,C54926,83889.54,0.642,device,Medium,Investigating,0,0,Queue
ALT0001516,TXN00015884,2025-07-25 17:16:11,UPI,Kolkata,Healthcare,M1867,C22950,46626.39,0.569,velocity,Medium,Cleared,1,0,Done
ALT0001517,TXN00027661,2025-07-25 17:24:08,Wallet,Delhi,Food Delivery,M1058,C84174,580.4,0.484,velocity,Low,Open,0,0,Queue
ALT0001518,TXN00022853,2025-07-25 18:47:03,Wallet,Kochi,Food Delivery,M1660,C20954,3032.91,0.508,new_payee,Low,Investigating,0,0,Queue
ALT0001519,TXN00015803,2025-07-25 19:53:55,UPI,Bengaluru,Fashion,M1081,C39561,3878.61,0.574,device,Medium,Blocked,1,1,Done
ALT0001520,TXN00010501,2025-07-25 20:12:47,Card,Nagpur,Electronics,M1045,C47479,3283.92,0.618,velocity,Medium,Cleared,1,0,Done
ALT0001521,TXN00040902,2025-07-25 20:21:30,UPI,Nagpur,Fashion,M1463,C19089,1923.32,0.583,geo_mismatch,Medium,Investigating,0,0,Queue
ALT0001522,TXN00040704,2025-07-25 21:15:48,UPI,Delhi,Food Delivery,M1067,C12878,1916.4,0.54,velocity,Low,Cleared,1,0,Done
ALT0001523,TXN00044298,2025-07-25 21:29:32,UPI,Nagpur,Grocery,M1100,C32261,10566.84,0.658,geo_mismatch,Medium,Cleared,1,0,Done
ALT0001524,TXN00032599,2025-07-25 21:33:00,UPI,Nagpur,Utilities,M1873,C55990,2116.5,0.481,device,Low,Cleared,1,0,Done
ALT0001525,TXN00000470,2025-07-25 21:48:37,UPI,Surat,Healthcare,M1055,C29071,1375.59,0.621,new_payee,Medium,Cleared,1,0,Done
ALT0001526,TXN00009319,2025-07-25 21:49:01,UPI,Lucknow,Healthcare,M1442,C54689,1025.39,0.643,velocity,Medium,Open,0,0,Queue
ALT0001527,TXN00016041,2025-07-25 21:59:44,Card,Chandigarh,Utilities,M1645,C82171,5945.07,0.602,velocity,Medium,Cleared,1,0,Done
ALT0001528,TXN00003860,2025-07-25 22:39:50,UPI,Mumbai,Healthcare,M1076,C62546,8059.86,0.668,device,Medium,Escalated,0,0,Queue
ALT0001529,TXN00022944,2025-07-25 23:02:30,UPI,Surat,Grocery,M1105,C86793,6242.31,0.587,velocity,Medium,Cleared,1,0,Done
ALT0001530,TXN00016167,2025-07-25 23:02:43,Wallet,Delhi,Healthcare,M1236,C66299,5196.55,0.566,night_burst,Medium,Blocked,1,1,Done
ALT0001531,TXN00037488,2025-07-25 23:05:05,UPI,Delhi,Electronics,M1116,C58172,12234.84,0.587,new_payee,Medium,Open,0,0,Queue
ALT0001532,TXN00035704,2025-07-25 23:11:10,Wallet,Nagpur,Utilities,M1044,C89169,597.09,0.56,velocity,Medium,Open,0,0,Queue
ALT0001533,TXN00011774,2025-07-25 23:13:44,Card,Hyderabad,Electronics,M1212,C24350,12507.07,0.591,night_burst,Medium,Blocked,1,1,Done
ALT0001534,TXN00026461,2025-07-25 23:15:27,UPI,Lucknow,Utilities,M1620,C23307,47240.45,0.648,amount_spike,Medium,Investigating,0,0,Queue
ALT0001535,TXN00042059,2025-07-25 23:18:12,UPI,Hyderabad,Healthcare,M1783,C29808,17325.12,0.569,night_burst,Medium,Cleared,1,0,Done
ALT0001536,TXN00041090,2025-07-25 23:20:33,Card,Delhi,Fashion,M1590,C30608,11763.67,0.837,velocity,Critical,Blocked,0,1,Done
